Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
28119,Das gefällt  Herrn Lambsdorff nicht!,SPD,ried Bernrath,CDU/CSU,Dr. Wolfgang Bötsch,2/3/1994,17294,"oder Lebensmittelhändlern, sondern es wird hier  einen regulierten Wettbewerb — ich nehme das Wort  in den Mund — geben, nämlich dort, wo der Wettbewerb allein möglicherweise die Infrastruktur nicht  sichern kann. Dann ist durch Auflagen bei Lizenzierungen dieser Wettbewerb zu sichern.  (Hans Gottf ",0
352316,"Das ist jetzt nicht wahr, oder? Das haben Sie jetzt nicht gesagt!",DIE LINKE,Jan Korte,SPD,Dr. Eva Högl,6/7/2019,159252,"uss ganz herzlich bei der Bundesregierung – beim Bundesministerium der Justiz und für Verbraucherschutz, beim Bundesministerium für Arbeit und Soziales und beim Bundesinnenminister – für die gute Beratung, die gute Vorlage und auch die Unterstützung bei unserer parlamentarischen Beratung bedanken. (",1
69323,Sie haben doch sowieso keine Ahnung!,SPD,Alfred Hartenbach,SPD,Gerd Höfer,6/17/1999,43468,"m Kontext. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE) Das hätte man erwarten können. Ich kann auch nicht verstehen, daß Sie meinem Kollegen Alfred Hartenbach vorwerfen, er habe juristische Pirouetten gedreht. (Günther Friedrich Nolting [FDP]: Das waren sie aber doch! – Gegenruf des Abg. ",1
224836,Hört! Hört!,FDP,<unknown>,FDP,Pascal Kober,10/29/2010,101852,"sschusssitzung gesagt hat. Er hat gesagt, dass er zugeben müsse, dass sich diese Regierungskoalition bei der Bemessung der Regelsätze mehr Mühe gegeben habe als die damalige rot-grüne Bundesregierung bei der Einführung der Hartz-IV-Regelsätze. (Beifall bei der FDP und bei Abgeordneten der  CDU/CSU –",0
360975,Überhaupt nicht! Wir sind auf dem besten Weg dahin!,CDU/CSU,Albert Rupprecht,GRÜNE,Ekin Deligöz,11/28/2019,162731,"Von dem Ziel, für Forschung und Entwicklung 3,5 Prozent des Bruttoinlandsprodukts vorzusehen, auf das Sie sich eigentlich mal committet haben, sind wir noch sehr weit weg in diesem Land. Und wenn Sie so weitermachen, dann werden wir auch in Zukunft sehr weit weg davon bleiben. (Beifall beim GRÜNE – ",0
104632,Auch das stimmt!,CDU/CSU,Peter Bleser,SPD,Jella Teuchner,1/31/2002,56107,"ssen, wir würden nur ankündigen und nicht handeln?  (Heinrich-Wilhelm Ronsöhr [CDU/CSU]: Richtig! – Peter Bleser [CDU/CSU]: Die Wahrheit ist nun einmal so!) Wie oft steigerten sich die Vorwürfe dahin, dass auch in den rot-grünen Ländern nur geredet, in den unionsregierten dagegen gehandelt würde?  (",2
161279,"Ganz dünnes Eis nach den letzten sieben Jahren! Sie persönlich mögen ja traurig sein, aber fragen Sie einmal Ihre Kollegen!",SPD,Iris Gleicke,GRÜNE,Dr. Anton Hofreiter,2/10/2006,73824,"en Koalition, ich kann ja verstehen, dass die vielen direkt gewählten Abgeordneten dieser Koalition lieber im Wahlkreis rote Bändchen für neue Projekte durchschneiden, als dass sie sich dafür einsetzen, dass Geld für die Sanierung der bestehenden Projekte bereitgestellt wird.  (Beifall beim GRÜNE – ",0
302599,Warum klatscht bei der CDU/CSU keiner?,DIE LINKE,Matthias W. Birkwald,SPD,Dagmar Schmidt,12/18/2015,136004,"nsgesamt. Teilzeitarbeit und kurze Erwerbsbiografien führen ebenfalls zu schlechten Renten. Wie Sie bereits gesagt haben, beschreibt das die Situation vieler Frauen. Deswegen werden wir noch in dieser Legislaturperiode das Recht auf Rückkehr von Teilzeit in Vollzeit umsetzen. (Beifall bei der SPD – ",0
217063,Sehr richtig!,FDP,<unknown>,FDP,Lars Lindemann,5/7/2010,98825,"eigt doch wohl immer deutlicher, dass es in der unveränderten Form den Herausforderungen der Demografie, dem wissenschaftlich-technischen Fortschritt und einer sich verändernden Morbidität nicht gewachsen ist. Also werden wir doch wohl darangehen müssen, hier grundlegende Veränderungen vorzunehmen. ",2
376584,Doch!,CDU/CSU,Gunther Krichbaum,FDP,Graf Lambsdorff,10/9/2020,170271,"weigert, hier im Plenum eine Regierungserklärung zu den großen Gipfeln in Europa abzugeben, (Gunther Krichbaum [CDU/CSU]: Weil sie es auch nicht muss!) und stattdessen nur einen kleinen Besuch im Europausschuss absolviert, der auch noch in nichtöffentlicher Sitzung tagte. Das ist nicht in Ordnung. (",0
277763,Sie haben es doch auch gemacht! ,DIE LINKE,<unknown>,CDU/CSU,Jens Spahn,1/30/2014,124133,"Wir haben in anderen medizinischen Berufen in Nordrhein-Westfalen die Situation, wie ich sie gerade dargestellt habe. Es geht jetzt auch nicht darum, das von einem Land auf das andere zu schieben.  ",0
29668,Das ist ein  ganz wichtiger Punkt!,CDU/CSU,Siegfried Hornung,SPD,Horst Sielaff,4/14/1994,18608,"ugen wirklich wichtigen  Dinge in dem vorliegenden Gesetz sehr großzügig  geregelt werden oder ausgespart werden, wird  gesetzlich und teilweise, wie ich meine, sehr kleinkariert vorgeschrieben — ich zitiere —, wieviel Pfennig pro Flasche der Winzer für die Werbung an den  Weinfonds zu zahlen hat  (",2
152951,"Jetzt brauchen Sie aber gute Argumente, warum Sie unseren Gesetzentwurf ablehnen!",CDU/CSU,Heinz Seiffert,SPD,Lydia Westrich,3/10/2005,70984,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Es ist schön, dass wir wieder einmal über die Umsatzsteuer reden. (",0
166592,Das ist nicht wahr!,FDP,<unknown>,SPD,Klaus Hagemann,6/22/2006,76015,"t geben; deswegen darf in diesem Bereich keine Kürzung vorgenommen werden. Eine Umschichtung erfolgte im Bereich der Lehrlingsausbildung. Wir haben mehr Mittel für die überbetrieblichen Ausbildungsstätten zur Verfügung gestellt, damit diese gestärkt werden; während Sie diese ganz streichen wollten. ",0
274503,Oje!,FDP,<unknown>,CDU/CSU,Dr. Matthias Zimmer,6/7/2013,122107,"  entscheidet das Ministerium über den Mindestlohn. –  Das kann man machen. Außerdem haben die Kolleginnen und Kollegen von den Sozialdemokraten gesagt:  Wenn dieser Mindestlohn dem Ministerium nicht gefällt,  dann wird der Vorschlag in die Tonne getreten und es  setzt selber einen Mindestlohn fest.",1
375156,Ist doch nur eine Ausrede!,SPD,Dagmar Ziegler,CDU/CSU,Andreas G. Lämmel,10/1/2020,169689,"CSU und der FDP) Wenn Sie nicht verstehen können, dass jetzt der unpassendste Moment für solche Gesetze ist, und einsehen, dass wir jetzt ein Belastungsmoratorium brauchen, dass wir den Unternehmern klar sagen müssen: „Der Staat wird nichts tun, um Unternehmen in dieser Situation noch zu gängeln“, (",1
389993,Verstanden haben Sie es aber offensichtlich nicht!,AfD,Dr. Michael Espendiller,AfD,Dr. Michael Espendiller,6/25/2021,179040,"ung, bevor Sie über die Anhörung reden! – Gegenruf des Abg. Dr. Michael Espendiller [AfD]: Das war eine öffentliche Anhörung, die ist online. Die kann man sich ansehen. Hätten Sie auch machen können! – Gegenruf des Abg. Benjamin Strasser [FDP]: Ich war da! Im Gegensatz zu Ihnen! – Gegenruf des Abg. ",1
452495,Sie sollten sich schämen! Das ist unglaublich!,GRÜNE,Deborah Düring,AfD,Dr. Michael Espendiller,1/31/2024,200186,"nkommensteuer plus 1,5 Prozent Kriegssteuer. Das heißt, der durchschnittliche ukrainische Oligarch zahlt prozentual weniger Steuern als die meisten normalen Arbeitnehmer in Deutschland. (Beifall bei der AfD) Vermutlich lief auch deshalb die weihnachtliche Skisaison in der Ukraine wieder recht gut. (",1
444154,Sehr gut!,SPD,Gabriele Katzmarek,SPD,Carmen Wegge,11/10/2023,197930,"der SPD, der Grünen, der FDP, der CSU und der CDU verabschieden. Das sind die, die sich ganz sicher angesprochen fühlen, wenn ich von „demokratischen Fraktionen“ rede, im Gegensatz zu Ihnen da. (Beifall bei der SPD und dem GRÜNE sowie bei Abgeordneten der FDP und der Abg. Clara Bünger [DIE LINKE] – ",2
391389,Fehlt bei Ihnen im Antrag!,FDP,Matthias Seestern-Pauly,CDU/CSU,Dorothee Bär,12/16/2021,179615,"st das bei Ihnen im Antrag nicht drin?) Der damalige Bundesfinanzminister; mittlerweile ist er Bundeskanzler. Er hat es auf jeden Fall abgelehnt. Das hätten wir auch schon längst haben können. Es ist gut und erfreulich, dass jetzt Einsicht da ist; aber es ist halt schade. (Beifall bei der CDU/CSU – ",0
349308,Ihnen auch nicht!,CDU/CSU,Philipp Amthor,AfD,Corinna Miazga,4/11/2019,157836,"fD]) Man liest in Ihrem Antrag vom Einfluss fremder Mächte. Vielleicht haben Sie ein bisschen zu viel „Star Wars“ gesehen wie der Kollege Minister Scheuer, der sich ja gerade mit einem Laserschwert hat abbilden lassen. Ich weiß auch nicht, was mit Ihnen los ist. Ihnen ist gar nichts mehr peinlich. (",0
128629,"Weil es höchst ärgerlich ist, wie die Länder sich verhalten!",SPD,Dr. Cornelie Sonntag-Wolgast,CDU/CSU,Clemens Binninger,10/16/2003,63120,"Herr Minister, Herr Staatssekretär, es wundert mich schon, dass das Stichwort Digitalfunk ausreicht, damit Sie beide förmlich an die Decke gehen.  (",0
46513,Es sind noch ein paar  mehr!,SPD,<unknown>,SPD,Leyla Onur,6/27/1996,30480,"artner, meine Damen  und Herren von der CDU/CSU, bereits am 20. Juli  1995 im „Handelsblatt"" die Arbeitgeberverbände im  Tarifausschuß aufgehetzt, „stur zu bleiben, dann  werde es kein Entsendegesetz geben"" .  (Zuruf von der SPD: Hört! Hört!)  Die Sozialabbruchunternehmer Lambsdorff, Rexrodt & Co.  ",0
351854,Sogar Russland ist ein Teil von Europa!,GRÜNE,Manuel Sarrazin,AfD,Petr Bystron,6/6/2019,159081,"iesen Gesetzentwurf ab. (Beifall bei der AfD) Herr Juratovic, ich weiß nicht, wo Sie Geografie gelernt haben: Sie haben Mazedonien (Zurufe vom GRÜNE: Nordmazedonien!) – Nordmazedonien – als „Innenhof von Europa“ bezeichnet. Das würde bedeuten: Die Türkei ist ein Teil von Europa. Das ist sie nicht. (",0
450239,Unsinn!,CDU/CSU,Friedrich Merz,GRÜNE,Cem Özdemir,1/18/2024,199728,"en, dann wird es ehrlicherweise schon etwas schwieriger. Das gilt – ich will hier niemandem ein X für ein U vormachen – ausdrücklich auch für die eigene Regierung; auch das gehört zur Wahrheit dazu. Warum? Wenn die Currywurst ein paar Cent teurer wird, dann ist die Furcht vor einem Shitstorm groß. (",1
67989,"Die Frage ist ja richtig, aber die Antwort im 99er Haushalt ist falsch!",FDP,Dr. Werner Hoyer,GRÜNE,Oswald Metzger,5/4/1999,42908,"siness as usual“ betreibt – so tut, als sei nichts gewesen –, obwohl die Mittel der öffentlichen Kassen knapp sind. Vor diesem Hintergrund werden wir alle gezwungen sein, Ansprüche an den Staat zurückzufahren, und zwar unter zwei inhaltlichen Bedingungen: sozial gerecht und ökonomisch verträglich. (",0
59371,So ist es!,GRÜNE,Amke Dietert-Scheuer,CDU/CSU,Ulf Fink,3/26/1998,38739,"ehr. Das  muß ich ganz offen sagen.  (Dr. Cornelie Sonntag-Wolgast [SPD]: Wieso  ist das ein Gegensatz?)  - Das ist doch ganz klar, Frau Sonntag: Weil es doch  heißt, wenn man den Gesetzentwurf in dieser Fassung verabschiede, diene man der Menschlichkeit  nicht. Das heißt es doch. Was denn sonst?  (",2
273786,Unbekannt!,GRÜNE,Jürgen Trittin,CDU/CSU,Dr. Andreas Schockenhoff,6/5/2013,121814,Frau Präsidentin! Meine sehr geehrten Damen und  Herren! Drohnentechnologie ist aus der militärischen  Entwicklung nicht mehr wegzudenken. Künftig wird  jede gut und modern ausgestattete Armee diese Technologie besitzen und einsetzen. Die Zukunft der militärischen Luftfahrt ist unbemannt. (,0
348113,Eine Plattitüde nach der anderen!,AfD,Stephan Brandner,GRÜNE,Cem Özdemir,4/4/2019,157312," das Jahrtausendverbrechen des Nationalsozialismus als „Vogelschiss“ bezeichnet, (Stephan Brandner [AfD]: Herr Özdemir, Herr Özdemir! Machen Sie Feierabend! Peinlich!) eine Partei, die sich lieber an Moskau statt an Brüssel orientiert, eine Partei, die Anstand und Moral tagtäglich mit Füßen tritt. (",0
355796,Das ist Kraftstoff!,CDU/CSU,<unknown>,SPD,Arno Klare,10/17/2019,160872,"t ein H2-Projekt von thyssenkrupp in Hamborn. Es gibt noch weitere 18 Projekte, die über die RED II als Reallabore laufen. Sie alle zielen in genau diese Richtung und werden mit Geld aus dem Deutschen Bundestag, das wir bewilligt haben, finanziert. (Beifall bei Abgeordneten der SPD und der CDU/CSU –",0
224364,Sehr gut!,CDU/CSU,Volker Kauder,GRÜNE,Sylvia Kotting-Uhl,10/28/2010,101630,"icht nur hat die Koalition die Einhaltung der angemessenen parlamentarischen Abläufe vergessen. Sie spielen auch mit der Rechtmäßigkeit Ihrer Gesetzesvorlagen. Es zieht Sie offensichtlich mit Gewalt vor das  Bundesverfassungsgericht. Das, meine Damen und Herren von der Koalition, können Sie haben. (",2
178754,Das ist  richtig!,DIE LINKE,Hüseyin-Kenan Aydin,CDU/CSU,Anke Eymer,6/13/2007,81821,"ht.  Wir sollten nicht vergessen, dass wir bei allem auf der Grundlage einer gemeinsamen Entschließung des Deutschen Bundestages von 1989 zur bevorstehenden Unabhängigkeit Namibias reden. Zu der Zeit, meine Damen und Herren von der Linken, waren Sie ja noch nicht im Deutschen Bundestag vertreten.  (",2
182878,Bei Otto gab es immer Rotwein!,GRÜNE,Jürgen Trittin,CDU/CSU,Reinhard Grindel,11/8/2007,83807,"gorien denken Sie eigentlich?) Otto Schily hat in sieben Jahren gemeinsamer Regierung mit den Grünen noch nicht einmal eine Teestunde zur Integration veranstaltet, geschweige denn einen Gipfel. Das haben wir gemacht, und darauf sind wir mit Recht auch ein bisschen stolz.  (Beifall bei der CDU/CSU – ",0
295720,Sehr gut!,CDU/CSU,Clemens Binninger,CDU/CSU,Stephan Mayer,6/12/2015,132715,"echnik deutlich gestärkt. In Zukunft ist es möglich, dass das Bundesamt für Sicherheit in der Informationstechnik nicht nur für den Ressortbereich des BMI zuständig ist, sondern für die gesamte Bundesregierung, also für alle anderen Ressorts, Mindeststandards für die IT-Sicherheit festlegen darf.  (",2
315682,Wieso haben Sie bei den Bundesverkehrswegeplanberatungen alle Eisenbahnanträge abgelehnt?,DIE LINKE,Sabine Leidig,SPD,Sören Bartol,12/16/2016,142047,"rzog [SPD]: Sehr richtig!) Vor sechs Wochen haben wir auf unserem Schienengipfel 2016 Eckpunkte für einen Schienenpakt 2030 zur Diskussion gestellt. Über 400 Vertreterinnen und Vertreter aus der Verkehrsbranche, aus Industrie, Wissenschaft und Gewerkschaften haben an dieser Konferenz teilgenommen. (",0
195353,Oh je!,GRÜNE,Renate Künast,CDU/CSU,Volker Kauder,10/17/2008,89929," und bewähren –, weltweit umgesetzt werden. Wir müssen aber auch erkennen: Dass wir jetzt, wie ich finde, stark handeln können, hängt auch damit zusammen, dass wir uns in den letzten drei Jahren stark gemacht haben. Wir haben es zwar schon immer gewusst, aber jetzt, in dieser Krise, erkennen wir,  (",1
92594,Cool down!,GRÜNE,Rezzo Schlauch,FDP,Dr. Guido Westerwelle,3/29/2001,52415,"e sehr geehrten Damen und Herren! (Lebhafter Beifall bei der FDP und der CDU/CSU) Ich verbitte es mir, dass Sie in unsere Richtung von dumpfem Rechtsextremismus sprechen! (Widerspruch bei der SPD und dem GRÜNE) Ich verbitte es mir auch, dass Sie sagen, „stolzer Deutscher“ bedeute „Ausländer raus!“ (",0
378863,Das ist Quatsch!,GRÜNE,Lisa Paus,AfD,Uwe Witt,11/25/2020,171831,"stemen stattfindenden Prozesse“. Und das ist das Problem; denn zu Ihrem Bedauern ist die freie westliche Gesellschaft ein offenes und kein geschlossenes System. Verteilungsgerechtigkeit, wie Sie sich das vorstellen, würde also wirklich nur in geschlossenen Systemen wie der DDR 2.0 umzusetzen sein. (",1
34250,Natürlich ist das Verfas sungskonform!,SPD,<unknown>,CDU/CSU,Dr. Karl H. Fell,1/19/1995,21674,"n-teuerlich!)  Nur ist das nicht mit Ihrem einheitlichen Kindergeld erreichbar; denn — ich sage es noch einmal — Sie  veranlagen zuerst, als wären keine Kinder da. Der  Abzug von der Steuerschuld erfolgt von einer zu  hohen Steuerberechnung. Das ist der Kern der Aussage. Darauf fehlt Ihre Antwort.  ",0
293372,Das kann doch nicht wahr sein!,GRÜNE,Sylvia Kotting-Uhl,SPD,Dr. Nina Scheer,3/26/2015,131519,"terhin in die Förderung der Atomenergie investiert wird. Nur, wenn man genau auf die Maßnahme und auf den Weg schaut und vom Ende her betrachtet, was man damit angreift, halte ich es mit Blick auf unsere Fördermechanismen, die wir für die Erneuerbaren haben, für gefährlich, so einen Weg zu gehen.  (",1
330936,Das haben viele nicht beachtet!,GRÜNE,Tabea Rößner,SPD,Dr. Jens Zimmermann,6/7/2018,149653,"n deswegen jetzt ins europäische Ausland ab, lässt sich nicht mehr aufrechterhalten; denn es funktioniert eben nicht mehr, seinen Unternehmenssitz nach Irland zu verlagern, weil es dort laschere Datenschutzvorkehrungen gibt. Wir haben in Deutschland schon immer ein starkes Datenschutzrecht gehabt, (",0
38706,Jetzt aber kon kret: Wer?,SPD,Günter Verheugen,CDU/CSU,Volker Rühe,9/6/1995,24784,"ber ich muß das doch  nicht im einzelnen schildern, oder? Ich will auch niemanden zu scharf ansehen. Das ist auch in Ordnung.  Das können Sie auch weitergeben. Nur sagen Sie  bitte nicht, wir hätten Sie nicht informiert, wenn wir  Ihnen die Zahlen geben, die Sie dann an den „Spiegel"" weitergeben.  (",0
295570,Und was ist mit den Fachärzten?,GRÜNE,Maria Klein-Schmeink,CDU/CSU,Hermann Gröhe,6/11/2015,132602,"e Menschen in unserem Land vertrauen dem Gesundheitswesen. Sie wissen: Bei Krankheit, bei Pflegebedürftigkeit, bei einem Unfall werden sie gut versorgt. Dies gilt dank eines solidarischen Gesundheitswesens unabhängig vom Einkommen und unabhängig vom Wohnort.  (Beifall bei Abgeordneten der CDU/CSU – ",0
70347,Sie unterstellen doch wieder was!,SPD,Joachim Poß,FDP,Otto Solms,9/9/1999,44048,"to Solms Für die Personengesellschaften und die Einzelkaufleute (Joachim Poß [SPD]: Warten Sie doch ab!) haben Sie noch keinen Plan, Herr Poß. (Joachim Poß [SPD]: Doch!) Da wollen Sie Modellspiele machen. Das hat Frau Hendricks gerade neulich in einer Diskussion gesagt. Sie haben doch keinen Plan. (",1
331131,"Im Antrag steht dazu nichts! Der Antrag ist ja nur einseitig, glaube ich!",AfD,Jürgen Braun,fraktionslos,Dr. Frauke Petry,6/7/2018,149712,"ingya muss geholfen werden. Offen bleibt, wenn man den Leitfaden des Antrags betrachtet, allerdings, warum Sie nicht die Gesamtheit der Geschehnisse in Myanmar betrachten. (Michael Brand [Fulda] [CDU/CSU]: Das ist doch passiert in der Debatte! Haben Sie nicht zugehört, oder was? – Gegenruf des Abg. ",0
271930,Bravo!,CDU/CSU,Dr. Georg Nüßlein,SPD,Rolf Hempelmann,4/25/2013,120973,"m Bereich der Verteilnetze haben, zum Beispiel wenn ich an den qualitativen Ausbau  der Verteilnetze denke, den wir gerade auch im Hinblick  auf die intelligenten Netze brauchen angesichts dessen,  dass die Nachfrageseite flexibler werden soll. Die SPD-Fraktion wird diesem Gesetzentwurf zustimmen. (",2
105081,Da können wir zustimmen!,SPD,Peter Dreßen,FDP,Ulrike Flach,2/1/2002,56206,"h Sie, doch einmal über den nationalen Zaun zu schauen. Ich empfehle in diesem Fall, da es nicht nur um Weiterbildung geht, einmal einen Blick nach Schweden. Unsere Nachbarn in Schweden zertifizieren, überprüfen und qualifizieren sozusagen ständig auch die Schulen und nicht nur die Weiterbildung.  (",2
